date,model_prob,market_prob,edge,edge_adj,kelly_frac_used,bet_size,outcome,profit,bankroll,surface,p1_rank,min_edge,kelly_frac,vig,fold,scheme
20231002,0.4994,0.352,0.1475,0.1225,0.002,1.0027,0,-1.0027,509.1645,Hard,156.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231002,0.4432,0.3248,0.1185,0.0935,0.0014,0.7319,1,1.3606,510.5251,Hard,148.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231002,0.2554,0.1539,0.1015,0.0765,0.0009,0.4754,1,2.1813,512.7064,Hard,380.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231016,0.361,0.1941,0.1669,0.1419,0.0018,0.9317,0,-0.9317,511.7747,Hard,226.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231016,0.4329,0.2788,0.1541,0.1291,0.0019,0.9488,1,2.1742,513.9489,Hard,229.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231016,0.5346,0.3196,0.215,0.19,0.0029,1.4897,1,2.8329,516.7818,Hard,226.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231016,0.2452,0.0997,0.1455,0.1205,0.0014,0.7115,0,-0.7115,516.0704,Hard,433.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231016,0.3947,0.268,0.1267,0.1017,0.0014,0.7426,1,1.7919,517.8623,Hard,140.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231016,0.3157,0.212,0.1037,0.0787,0.001,0.5341,1,1.7194,519.5817,Hard,181.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231023,0.6451,0.4113,0.2338,0.2088,0.0185,9.6247,1,12.4359,532.0176,Hard,83.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231030,0.5208,0.3833,0.1375,0.1125,0.0019,1.0117,1,1.4662,533.4838,Hard,108.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231030,0.7917,0.6912,0.1005,0.0755,0.0213,11.3556,1,4.5003,537.984,Hard,1.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231106,0.3431,0.208,0.1351,0.1101,0.0014,0.7721,0,-0.7721,537.212,Hard,271.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231106,0.3354,0.2225,0.1129,0.0879,0.0012,0.6275,0,-0.6275,536.5845,Hard,299.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231106,0.6091,0.4368,0.1723,0.1473,0.0137,7.3427,0,-7.3427,529.2418,Hard,81.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231106,0.4646,0.2955,0.1692,0.1442,0.0021,1.1227,1,2.3805,531.6223,Hard,215.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231106,0.7163,0.4502,0.2661,0.2411,0.0368,19.5382,1,21.5767,553.1991,Hard,70.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231106,0.409,0.2798,0.1292,0.1042,0.0015,0.8291,1,1.8914,555.0904,Hard,344.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231106,0.4556,0.3203,0.1353,0.1103,0.0017,0.9353,0,-0.9353,554.1552,Hard,134.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231113,0.5937,0.4595,0.1342,0.1092,0.0051,2.8178,0,-2.8178,551.3374,Hard,2.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231113,0.5013,0.3557,0.1456,0.1206,0.0019,1.074,0,-1.074,550.2634,Hard,4.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20231125,0.534,0.3659,0.1681,0.1431,0.0023,1.2929,1,2.0142,552.2776,Hard,4.0,0.1,0.05,0.05,EXP_2000-2022→2023,expanding
20240101,0.2488,0.1267,0.1222,0.0972,0.0011,0.5727,1,3.2037,503.2037,Hard,183.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240101,0.3417,0.2068,0.1349,0.1099,0.0014,0.7197,1,2.3853,505.589,Hard,183.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240101,0.4086,0.2648,0.1438,0.1188,0.0017,0.8459,1,2.0727,507.6618,Hard,183.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240101,0.1695,0.0588,0.1107,0.0857,0.0009,0.475,0,-0.475,507.1868,Hard,416.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240101,0.3485,0.0666,0.2819,0.2569,0.0028,1.4346,1,14.2322,521.4189,Hard,672.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240108,0.2377,0.1313,0.1063,0.0813,0.001,0.5026,0,-0.5026,520.9164,Hard,278.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240108,0.557,0.452,0.105,0.08,0.0037,1.9132,0,-1.9132,519.0032,Hard,92.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240108,0.7245,0.6217,0.1028,0.0778,0.0176,9.1433,1,4.9947,523.9979,Hard,35.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240115,0.5683,0.4665,0.1017,0.0767,0.0036,1.8981,0,-1.8981,522.0998,Hard,34.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240115,0.6177,0.4915,0.1262,0.1012,0.0105,5.4618,1,5.1123,527.2121,Hard,140.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240115,0.6821,0.5576,0.1244,0.0994,0.0119,6.281,0,-6.281,520.9311,Hard,16.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240115,0.9091,0.7956,0.1135,0.0885,0.0395,20.5607,1,4.4947,525.4257,Hard,1.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240129,0.4248,0.277,0.1478,0.1228,0.0018,0.9244,0,-0.9244,524.5014,Hard,315.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240129,0.569,0.4469,0.1221,0.0971,0.0044,2.3139,1,2.5895,527.0908,Hard,156.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.4825,0.3106,0.1719,0.1469,0.0022,1.1655,1,2.3079,529.3987,Clay,648.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.4466,0.2353,0.2113,0.1863,0.0025,1.3333,1,3.7889,533.1876,Hard,486.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.4964,0.3843,0.1122,0.0872,0.0015,0.7869,0,-0.7869,532.4008,Hard,241.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.3951,0.2916,0.1035,0.0785,0.0011,0.6112,1,1.3192,533.72,Hard,175.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.3006,0.1797,0.121,0.096,0.0012,0.644,0,-0.644,533.0759,Hard,199.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.3916,0.2693,0.1223,0.0973,0.0014,0.735,1,1.7626,534.8385,Hard,166.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.262,0.1071,0.1548,0.1298,0.0015,0.8001,0,-0.8001,534.0384,Hard,1469.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.4539,0.3004,0.1535,0.1285,0.0019,1.0174,0,-1.0174,533.021,Hard,538.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.4143,0.2048,0.2095,0.1845,0.0024,1.2771,0,-1.2771,531.7438,Clay,304.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.2917,0.1574,0.1342,0.1092,0.0013,0.7103,1,3.1831,534.9269,Hard,716.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.2678,0.0807,0.1871,0.1621,0.0018,0.9696,0,-0.9696,533.9573,Hard,900.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240202,0.2772,0.1667,0.1105,0.0855,0.0011,0.5651,1,2.3832,536.3405,Clay,735.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.2626,0.1455,0.1171,0.0921,0.0011,0.5955,0,-0.5955,535.745,Hard,456.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.3042,0.1783,0.1259,0.1009,0.0013,0.6785,1,2.6596,538.4046,Clay,696.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.2148,0.1011,0.1137,0.0887,0.001,0.5465,0,-0.5465,537.858,Clay,616.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.2683,0.1345,0.1338,0.1088,0.0013,0.696,0,-0.696,537.1621,Hard,721.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.2923,0.1374,0.155,0.13,0.0016,0.8335,0,-0.8335,536.3286,Hard,550.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.4672,0.2853,0.182,0.157,0.0023,1.2205,0,-1.2205,535.108,Hard,450.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.4497,0.2727,0.177,0.152,0.0022,1.1583,0,-1.1583,533.9497,Hard,819.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240203,0.3422,0.1312,0.211,0.186,0.0022,1.177,0,-1.177,532.7727,Clay,780.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240205,0.5678,0.4635,0.1043,0.0793,0.0037,1.9823,1,2.0757,534.8484,Hard,66.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240205,0.5473,0.4247,0.1226,0.0976,0.0018,0.9483,0,-0.9483,533.9001,Hard,127.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240205,0.3423,0.2409,0.1014,0.0764,0.001,0.5558,0,-0.5558,533.3443,Hard,102.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240205,0.4071,0.2877,0.1195,0.0945,0.0014,0.733,0,-0.733,532.6112,Clay,170.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240205,0.3086,0.19,0.1186,0.0936,0.0012,0.6351,0,-0.6351,531.9762,Hard,244.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240212,0.4266,0.3192,0.1074,0.0824,0.0013,0.6685,0,-0.6685,531.3077,Hard,144.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240212,0.4186,0.2995,0.1192,0.0942,0.0014,0.7406,0,-0.7406,530.567,Hard,155.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240212,0.503,0.4028,0.1003,0.0753,0.0013,0.6978,1,0.9334,531.5004,Hard,155.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240219,0.1901,0.0817,0.1085,0.0835,0.0009,0.4966,0,-0.4966,531.0038,Clay,655.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240219,0.4358,0.3184,0.1174,0.0924,0.0014,0.7471,0,-0.7471,530.2566,Clay,236.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240219,0.3727,0.2408,0.1318,0.1068,0.0015,0.7715,0,-0.7715,529.4851,Clay,120.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240219,0.4059,0.3015,0.1044,0.0794,0.0012,0.6241,0,-0.6241,528.861,Hard,64.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240219,0.6366,0.3559,0.2807,0.2557,0.0207,10.9223,1,17.752,546.613,Hard,116.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240219,0.41,0.2926,0.1174,0.0924,0.0014,0.7399,0,-0.7399,545.8731,Hard,146.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240219,0.5349,0.4201,0.1147,0.0897,0.0016,0.8829,0,-0.8829,544.9901,Hard,74.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240226,0.394,0.289,0.105,0.08,0.0012,0.6358,1,1.3892,546.3793,Clay,161.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240226,0.5632,0.3855,0.1778,0.1528,0.0062,3.3979,0,-3.3979,542.9814,Hard,120.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240226,0.5099,0.3549,0.1549,0.1299,0.0021,1.1377,1,1.8568,544.8382,Hard,87.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240226,0.4557,0.3304,0.1253,0.1003,0.0016,0.848,0,-0.848,543.9903,Hard,146.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240304,0.4495,0.3067,0.1428,0.1178,0.0018,0.9587,0,-0.9587,543.0315,Hard,284.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240304,0.416,0.2718,0.1442,0.1192,0.0017,0.9208,1,2.182,545.2135,Hard,139.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240304,0.2771,0.1737,0.1034,0.0784,0.001,0.5337,1,2.1523,547.3658,Hard,273.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240304,0.2541,0.1501,0.104,0.079,0.001,0.5244,0,-0.5244,546.8414,Hard,61.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240318,0.2208,0.1173,0.1035,0.0785,0.0009,0.5004,0,-0.5004,546.3411,Hard,351.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240318,0.4863,0.3486,0.1377,0.1127,0.0018,0.9831,0,-0.9831,545.358,Hard,73.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240318,0.17,0.0581,0.1118,0.0868,0.0009,0.5165,0,-0.5165,544.8414,Hard,360.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240401,0.4274,0.2229,0.2045,0.1795,0.0024,1.3005,0,-1.3005,543.5409,Clay,197.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240401,0.4269,0.2741,0.1528,0.1278,0.0018,0.9911,0,-0.9911,542.5498,Clay,329.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240401,0.477,0.3022,0.1748,0.1498,0.0022,1.208,1,2.4836,545.0334,Clay,152.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240408,0.6533,0.5174,0.1359,0.1109,0.0121,6.6068,1,5.5743,550.6077,Clay,7.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240408,0.2732,0.1323,0.141,0.116,0.0014,0.7577,0,-0.7577,549.85,Clay,40.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.5012,0.3828,0.1183,0.0933,0.0016,0.8667,0,-0.8667,548.9833,Clay,320.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.4078,0.2879,0.1199,0.0949,0.0014,0.7583,1,1.665,550.6484,Clay,240.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.5272,0.3946,0.1327,0.1077,0.0019,1.0213,0,-1.0213,549.6271,Clay,136.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.3259,0.1735,0.1524,0.1274,0.0016,0.8739,1,3.5283,553.1554,Clay,276.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.2426,0.1383,0.1043,0.0793,0.0009,0.5244,0,-0.5244,552.6311,Clay,352.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.6991,0.5694,0.1296,0.1046,0.0129,7.1283,0,-7.1283,545.5027,Clay,36.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.5255,0.411,0.1145,0.0895,0.0016,0.8653,1,1.1193,546.622,Clay,87.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.5107,0.381,0.1298,0.1048,0.0018,0.964,0,-0.964,545.658,Clay,328.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.1731,0.0538,0.1193,0.0943,0.001,0.5585,1,6.5326,552.1906,Clay,644.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240415,0.3416,0.228,0.1136,0.0886,0.0012,0.6547,0,-0.6547,551.5359,Clay,216.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240422,0.6632,0.4601,0.2031,0.1781,0.0173,9.5398,1,10.1274,561.6633,Clay,74.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240422,0.3589,0.2547,0.1041,0.0791,0.0011,0.6172,0,-0.6172,561.0461,Clay,60.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240422,0.4267,0.3073,0.1194,0.0944,0.0014,0.7931,1,1.5932,562.6394,Clay,132.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240422,0.3233,0.1552,0.1681,0.1431,0.0017,0.982,0,-0.982,561.6574,Clay,322.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240422,0.3939,0.2896,0.1043,0.0793,0.0012,0.6498,0,-0.6498,561.0076,Clay,64.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240422,0.5132,0.3981,0.1152,0.0902,0.0016,0.8768,1,1.1957,562.2033,Clay,35.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240422,0.3051,0.1739,0.1312,0.1062,0.0013,0.7454,1,3.0032,565.2065,Clay,74.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240506,0.428,0.2842,0.1438,0.1188,0.0017,0.9721,1,2.1722,567.3787,Clay,121.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240506,0.4696,0.3401,0.1295,0.1045,0.0016,0.9337,1,1.6241,569.0027,Clay,106.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240506,0.6954,0.4882,0.2071,0.1821,0.0187,10.6455,0,-10.6455,558.3572,Clay,65.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240506,0.3588,0.2475,0.1113,0.0863,0.0012,0.6624,1,1.7683,560.1255,Clay,240.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240506,0.4502,0.3306,0.1196,0.0946,0.0015,0.8224,1,1.4903,561.6158,Clay,121.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240506,0.4165,0.3054,0.111,0.086,0.0013,0.7217,1,1.4625,563.0783,Clay,137.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240520,0.3494,0.2112,0.1382,0.1132,0.0015,0.8344,1,2.6976,565.7759,Clay,117.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240520,0.3404,0.2081,0.1323,0.1073,0.0014,0.7914,1,2.6036,568.3795,Clay,65.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240520,0.5217,0.4036,0.1181,0.0931,0.0016,0.926,1,1.2344,569.614,Clay,123.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240527,0.3907,0.2834,0.1073,0.0823,0.0012,0.678,0,-0.678,568.936,Clay,144.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240527,0.4123,0.302,0.1103,0.0853,0.0013,0.7208,1,1.4831,570.419,Clay,221.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240527,0.5758,0.4254,0.1505,0.1255,0.0055,3.1251,0,-3.1251,567.2939,Clay,58.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240527,0.7044,0.5914,0.1129,0.0879,0.0183,10.405,0,-10.405,556.8889,Clay,66.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240527,0.8129,0.7116,0.1013,0.0763,0.0232,12.9116,1,4.6179,561.5068,Clay,2.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.3609,0.2088,0.1521,0.1271,0.0017,0.9318,1,3.0542,564.561,Grass,197.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.2669,0.1219,0.145,0.12,0.0014,0.7941,1,4.6104,569.1714,Grass,232.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.4903,0.3096,0.1806,0.1556,0.0023,1.3312,1,2.6467,571.8181,Grass,197.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.2074,0.1032,0.1042,0.0792,0.0009,0.5193,0,-0.5193,571.2989,Grass,232.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.4888,0.3392,0.1496,0.1246,0.002,1.1194,0,-1.1194,570.1794,Grass,38.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.5165,0.3648,0.1517,0.1267,0.0021,1.1837,1,1.853,572.0324,Grass,95.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.5415,0.4064,0.1351,0.1101,0.0019,1.108,0,-1.108,570.9244,Grass,97.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.7005,0.5527,0.1478,0.1228,0.0233,13.2806,1,9.7084,580.6329,Grass,35.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.6523,0.5339,0.1184,0.0934,0.0106,6.1447,1,4.8496,585.4825,Grass,95.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240610,0.4901,0.3281,0.162,0.137,0.0021,1.2401,1,2.2718,587.7543,Grass,95.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240617,0.6358,0.3215,0.3143,0.2893,0.0221,13.0102,0,-13.0102,574.7441,Grass,129.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240617,0.4683,0.3402,0.1282,0.1032,0.0016,0.9339,1,1.6236,576.3677,Grass,129.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240617,0.2059,0.1023,0.1036,0.0786,0.0009,0.5191,0,-0.5191,575.8486,Grass,41.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240617,0.3418,0.2241,0.1177,0.0927,0.0012,0.711,1,2.1436,577.9922,Grass,41.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240617,0.6351,0.5076,0.1275,0.1025,0.011,6.3383,1,5.563,583.5552,Grass,44.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240624,0.5881,0.3232,0.265,0.24,0.0088,5.156,1,9.6526,593.2077,Grass,139.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240624,0.594,0.4211,0.1729,0.1479,0.0064,3.8019,0,-3.8019,589.4059,Grass,139.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240624,0.5322,0.4177,0.1145,0.0895,0.0016,0.947,1,1.1921,590.598,Grass,54.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240624,0.4749,0.339,0.1359,0.1109,0.0017,1.03,0,-1.03,589.568,Grass,190.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240624,0.6638,0.5131,0.1507,0.1257,0.0136,8.0226,0,-8.0226,581.5454,Grass,95.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240701,0.8886,0.7791,0.1095,0.0845,0.0345,20.0616,1,4.8868,586.4322,Grass,2.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240701,0.5408,0.4073,0.1335,0.1085,0.0019,1.1211,1,1.4722,587.9044,Grass,54.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240701,0.5418,0.4367,0.1051,0.0801,0.0015,0.8748,1,1.0197,588.9241,Grass,33.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240701,0.6197,0.4795,0.1402,0.1152,0.0116,6.8444,0,-6.8444,582.0797,Grass,104.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240701,0.3863,0.2177,0.1686,0.1436,0.0019,1.1037,0,-1.1037,580.9761,Grass,174.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.4656,0.2974,0.1682,0.1432,0.0021,1.2275,0,-1.2275,579.7486,Clay,461.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.3883,0.2816,0.1067,0.0817,0.0012,0.6828,1,1.544,581.2926,Clay,223.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.3015,0.1604,0.141,0.116,0.0014,0.828,1,3.6367,584.9293,Clay,261.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.466,0.3593,0.1067,0.0817,0.0013,0.776,1,1.2435,586.1728,Clay,121.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.3482,0.2419,0.1063,0.0813,0.0011,0.6498,1,1.7848,587.9575,Grass,210.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.4057,0.203,0.2028,0.1778,0.0023,1.3539,0,-1.3539,586.6036,Grass,227.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.4222,0.3169,0.1053,0.0803,0.0012,0.7155,0,-0.7155,585.8881,Grass,254.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.5399,0.2898,0.2501,0.2251,0.0033,1.9249,0,-1.9249,583.9632,Grass,180.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.6809,0.5499,0.1311,0.1061,0.0125,7.2854,1,5.3878,589.3511,Grass,61.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.5496,0.3797,0.1699,0.1449,0.0024,1.4342,0,-1.4342,587.9169,Clay,141.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240715,0.4532,0.2769,0.1763,0.1513,0.0022,1.2743,0,-1.2743,586.6426,Clay,134.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.3427,0.2188,0.1239,0.0989,0.0013,0.767,0,-0.767,585.8756,Clay,228.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.319,0.1401,0.1789,0.1539,0.0018,1.0797,0,-1.0797,584.7959,Clay,392.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.3488,0.2378,0.1111,0.0861,0.0012,0.6827,1,1.9154,586.7114,Hard,146.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.3001,0.0851,0.215,0.19,0.0021,1.2525,0,-1.2525,585.4589,Hard,430.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.4132,0.2953,0.1179,0.0929,0.0014,0.8004,0,-0.8004,584.6585,Hard,122.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.5385,0.4255,0.113,0.088,0.0016,0.936,0,-0.936,583.7225,Clay,155.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.6368,0.5355,0.1013,0.0763,0.0087,5.0654,0,-5.0654,578.6571,Hard,64.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.495,0.3628,0.1322,0.1072,0.0018,1.0136,0,-1.0136,577.6436,Hard,89.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240722,0.4674,0.1297,0.3377,0.3127,0.0037,2.1367,1,11.6757,589.3193,Hard,430.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240729,0.3055,0.1981,0.1074,0.0824,0.0011,0.6249,1,2.1761,591.4953,Clay,206.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240729,0.7582,0.6324,0.1258,0.1008,0.0235,13.925,1,7.2559,598.7512,Clay,16.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240729,0.4483,0.1524,0.2958,0.2708,0.0033,1.9715,1,9.1401,607.8914,Hard,371.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240729,0.545,0.4295,0.1155,0.0905,0.0017,1.0085,0,-1.0085,606.8829,Hard,49.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
20240729,0.3724,0.257,0.1154,0.0904,0.0013,0.7644,0,-0.7644,606.1185,Hard,124.0,0.1,0.05,0.05,EXP_2000-2023→2024,expanding
